u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,ref,bridge,junction
1698477066,1455257576,0,132250861,False,,Rua Badue Cury,residential,,False,53.289,"LINESTRING (-45.8617195 -23.1859568, -45.8612205 -23.185818)",0.0011197498398800945,,,,
1698477066,1455257537,0,132250861,False,,Rua Badue Cury,residential,,True,48.215,"LINESTRING (-45.8617195 -23.1859568, -45.8621592 -23.1861138)",0.0003288443942085148,,,,
2024367581,1453969558,0,132113623,False,,Rua Avião Universal,residential,,True,71.826,"LINESTRING (-45.8597549 -23.2010985, -45.8603998 -23.2008418)",0.002304552360357056,,,,
2024367581,1453969591,0,448342026,False,,Rua Avião Universal,residential,,False,45.009,"LINESTRING (-45.8597549 -23.2010985, -45.8593589 -23.2012756)",0.0029932462588038566,,,,
2024367581,1453969499,0,132113603,False,,Rua Avião Muniz,residential,,False,228.537,"LINESTRING (-45.8597549 -23.2010985, -45.8605713 -23.2028435, -45.8606957 -23.2029493)",0.0074036212300145135,,,,
2024367581,1453969544,0,132113603,False,,Rua Avião Muniz,residential,,True,213.607,"LINESTRING (-45.8597549 -23.2010985, -45.8591612 -23.1998366, -45.8591491 -23.1997836, -45.8591732 -23.1997282, -45.8594474 -23.1993769)",0.04649309821027031,,,,
2024367591,2024367592,0,132114094,False,,Rua Aquarius,residential,,True,61.989,"LINESTRING (-45.8575499 -23.2042631, -45.8580922 -23.2045128)",0.0062118049982637525,0.9994958392223222,,,
2024367591,1453979257,0,819285517,False,,Rua Fênix,residential,,False,63.356,"LINESTRING (-45.8575499 -23.2042631, -45.8572779 -23.2047751)",0.000373041588796782,,,,
2024367591,1453979238,0,819285517,False,,Rua Fênix,residential,,True,63.367,"LINESTRING (-45.8575499 -23.2042631, -45.8578272 -23.2037534)",0.0014335870669387124,,,,
2024367591,1453979243,0,132114094,False,,Rua Aquarius,residential,,False,209.953,"LINESTRING (-45.8575499 -23.2042631, -45.8557895 -23.2034308, -45.8557231 -23.2033994)",0.004917621595474096,,,,
2024367592,2024367591,0,132114094,False,,Rua Aquarius,residential,,False,61.989,"LINESTRING (-45.8580922 -23.2045128, -45.8575499 -23.2042631)",0.007318777866510414,,,,
2024367592,1453979249,0,132114094,False,,Rua Aquarius,residential,,True,63.222,"LINESTRING (-45.8580922 -23.2045128, -45.858645 -23.204768)",0.004071726020801272,,,,
2024367592,1453987113,0,132115198,False,,Rua Lince,residential,,False,126.478,"LINESTRING (-45.8580922 -23.2045128, -45.857575 -23.2054758, -45.8575443 -23.2055327)",0.0012305921345326096,,,,
2024367592,1453987112,0,132115198,False,,Rua Lince,residential,,True,145.603,"LINESTRING (-45.8580922 -23.2045128, -45.8586994 -23.2033995, -45.8587304 -23.2033421)",0.003939077527185763,,,,
2024367597,1453987119,0,132115201,False,,Rua Lupus,residential,,False,62.394,"LINESTRING (-45.8580931 -23.2057838, -45.857816 -23.2062838)",0.020012104018672094,,,,
2024367597,1453979249,0,132115201,False,,Rua Lupus,residential,,True,126.252,"LINESTRING (-45.8580931 -23.2057838, -45.858645 -23.204768)",0.0028301301624015186,,,,
2024367597,1453987113,0,132115207,False,,Rua Capricórnio,residential,,False,62.652,"LINESTRING (-45.8580931 -23.2057838, -45.8575443 -23.2055327)",0.003888689575066748,,,,
2024367597,1453977252,0,132115207,False,,Rua Capricórnio,residential,,True,65.188,"LINESTRING (-45.8580931 -23.2057838, -45.8586613 -23.2060502)",0.01633394433021289,,,,
2057186599,1434786547,0,130571663,True,3,Avenida Santos Dumont,secondary,50,False,18.823,"LINESTRING (-45.8735659 -23.1884814, -45.8736854 -23.1886102)",0.017849402631876215,,,,
2057186599,1439289581,0,130652724,True,,Avenida Pedro Álvares Cabral,secondary,50,False,64.048,"LINESTRING (-45.8735659 -23.1884814, -45.8741923 -23.1884966)",0.03237008374414505,,,,
2057186607,1437681466,0,130575673,False,,Rua Ana Gonçalves da Cunha,residential,,False,81.898,"LINESTRING (-45.873209 -23.1885759, -45.8731633 -23.1885364, -45.8731264 -23.1885047, -45.8730942 -23.1884906, -45.8727486 -23.18842, -45.8724743 -23.1883122)",0.007458977302228082,,,,
2057186607,8234497506,0,286829111,True,,Rua Tupã,secondary,,False,29.639,"LINESTRING (-45.873209 -23.1885759, -45.8732762 -23.188533, -45.8733457 -23.1885049, -45.8734167 -23.1884917, -45.8734758 -23.1884834)",0.05791947500773508,0.9920715409296187,,,
2061113629,1439300073,0,130758299,False,,Rua Gomide Santos,residential,,True,85.072,"LINESTRING (-45.8733798 -23.1845079, -45.8742037 -23.1843996)",0.004279484704717123,,,,
2061113629,1439289583,0,336077243,False,,Rua Capitão Raul Fagundes,residential,30,True,147.021,"LINESTRING (-45.8733798 -23.1845079, -45.873648 -23.1858069)",0.0012823753129836259,,,,
2061113629,2061113630,0,130758299,False,,Rua Gomide Santos,residential,,False,59.038,"LINESTRING (-45.8733798 -23.1845079, -45.8730821 -23.1845574, -45.8728132 -23.1846106)",0.004611045910399317,0.9998211430678511,,,
2061113630,2061113631,0,130758299,False,,Rua Gomide Santos,residential,,False,63.2,"LINESTRING (-45.8728132 -23.1846106, -45.8722083 -23.1847283)",0.004281532877459289,0.9998117628452409,,,
2061113630,2061113636,0,222169826,False,,Rua Coronel Donato Mascarenhas,residential,,False,146.344,"LINESTRING (-45.8728132 -23.1846106, -45.8730518 -23.1859083)",0.0015477149697087171,0.9999088972005458,,,
2061113630,2061113629,0,130758299,False,,Rua Gomide Santos,residential,,True,59.038,"LINESTRING (-45.8728132 -23.1846106, -45.8730821 -23.1845574, -45.8733798 -23.1845079)",0.0023799735180030134,,,,
2061113631,2061113637,0,130758295,False,,Rua Marechal Rondon,residential,,True,145.15,"LINESTRING (-45.8722083 -23.1847283, -45.8724501 -23.1860146)",0.0015769718707365652,0.9999323439091312,,,
2061113631,2061113632,0,130758299,False,,Rua Gomide Santos,residential,,False,63.403,"LINESTRING (-45.8722083 -23.1847283, -45.8715976 -23.1848282)",0.00396204900214115,0.9997955179909971,,,
2061113631,2061113630,0,130758299,False,,Rua Gomide Santos,residential,,True,63.2,"LINESTRING (-45.8722083 -23.1847283, -45.8728132 -23.1846106)",0.002006039721877625,,,,
2061113632,1438347858,0,130758299,False,,Rua Gomide Santos,residential,,False,59.428,"LINESTRING (-45.8715976 -23.1848282, -45.8710252 -23.1849219)",0.003066185964902117,,,,
2061113632,2061113631,0,130758299,False,,Rua Gomide Santos,residential,,True,63.403,"LINESTRING (-45.8715976 -23.1848282, -45.8722083 -23.1847283)",0.0007904510547714318,,,,
2061113632,1439484717,0,130776965,False,,Rua Machado de Assis,residential,,True,144.924,"LINESTRING (-45.8715976 -23.1848282, -45.8718409 -23.1861122)",0.0019226945170571989,,,,
2061113633,1438347885,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,False,44.45,"LINESTRING (-45.8764373 -23.1852843, -45.8768626 -23.1852009)",0.0007592375326373778,,,,
2061113633,1438347883,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,True,80.125,"LINESTRING (-45.8764373 -23.1852843, -45.8756746 -23.1854507)",0.003400141761633045,,,,
2061113633,1439300071,0,130756575,False,,Rua Guararapes,residential,,False,145.601,"LINESTRING (-45.8764373 -23.1852843, -45.8762111 -23.1839915)",0.000507726980746166,,,,
2061113633,2061113638,0,130756575,False,,Rua Guararapes,residential,,True,108.938,"LINESTRING (-45.8764373 -23.1852843, -45.8766344 -23.1862471)",8.81121382887127e-05,0.9999385159445544,,,
2061113634,1438347883,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,False,60.577,"LINESTRING (-45.8750926 -23.1855535, -45.8756746 -23.1854507)",0.0028351851332422268,,,,
2061113634,1439289550,0,130756789,False,,Rua Vinte e Sete de Julho,residential,,False,116.013,"LINESTRING (-45.8750926 -23.1855535, -45.8748713 -23.1845302)",0.0009471107414002019,,,,
2061113634,2061113640,0,130756789,False,,Rua Vinte e Sete de Julho,residential,,True,110.291,"LINESTRING (-45.8750926 -23.1855535, -45.8752645 -23.1865327)",0.00042583832281459087,0.999890124281123,,,
2061113634,2061113635,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,True,65.336,"LINESTRING (-45.8750926 -23.1855535, -45.8745524 -23.185652, -45.8744656 -23.1856678)",0.011974603831253738,0.9997417040916448,,,
2061113635,2061113634,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,False,65.336,"LINESTRING (-45.8744656 -23.1856678, -45.8745524 -23.185652, -45.8750926 -23.1855535)",0.003577040303428108,,,,
2061113635,1439289604,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,True,51.476,"LINESTRING (-45.8744656 -23.1856678, -45.8743697 -23.1856841, -45.8739704 -23.185752)",0.013298804319632464,,,,
2061113635,1439289563,0,130756572,False,,Avenida Brasil,residential,30,False,115.976,"LINESTRING (-45.8744656 -23.1856678, -45.8744496 -23.1855902, -45.874254 -23.1846431)",0.0004951413735359617,,,,
2061113635,1439289595,0,130756572,False,,Avenida Brasil,residential,30,True,79.115,"LINESTRING (-45.8744656 -23.1856678, -45.8744763 -23.1857197, -45.87461 -23.1863668)",0.00015224562293834052,,,,
2061113636,1439289583,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,False,61.974,"LINESTRING (-45.8730518 -23.1859083, -45.873648 -23.1858069)",0.0034962972092656528,,,,
2061113636,1439300037,0,222169826,False,,Rua Coronel Donato Mascarenhas,residential,,False,173.226,"LINESTRING (-45.8730518 -23.1859083, -45.8733686 -23.1874387)",0.001692251027477709,,,,
2061113636,2061113630,0,222169826,False,,Rua Coronel Donato Mascarenhas,residential,,True,146.344,"LINESTRING (-45.8730518 -23.1859083, -45.8728132 -23.1846106)",0.0015921357328940462,,,,
2061113636,2061113637,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,True,62.627,"LINESTRING (-45.8730518 -23.1859083, -45.8725394 -23.1859988, -45.8724501 -23.1860146)",0.027292344371952954,0.9997158405917673,,,
2061113637,1439484717,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,True,63.207,"LINESTRING (-45.8724501 -23.1860146, -45.8718409 -23.1861122)",0.029919429307921266,,,,
2061113637,2061113631,0,130758295,False,,Rua Marechal Rondon,residential,,False,145.15,"LINESTRING (-45.8724501 -23.1860146, -45.8722083 -23.1847283)",0.0024730766625246296,,,,
2061113637,2061113636,0,130655848,False,,Rua Manoel Joaquim de Oliveira,residential,,False,62.627,"LINESTRING (-45.8724501 -23.1860146, -45.8725394 -23.1859988, -45.8730518 -23.1859083)",0.005681759553154137,,,,
2061113637,2311497721,0,130758295,False,,Rua Marechal Rondon,residential,,True,135.5,"LINESTRING (-45.8724501 -23.1860146, -45.8724602 -23.186065, -45.8726903 -23.187213)",0.0001474724407228848,0.9997775980574243,,,
2061113638,2061113633,0,130756575,False,,Rua Guararapes,residential,,False,108.938,"LINESTRING (-45.8766344 -23.1862471, -45.8764373 -23.1852843)",0.0010882054662630135,,,,
2061113638,2061113641,0,130756575,False,,Rua Guararapes,residential,,True,143.078,"LINESTRING (-45.8766344 -23.1862471, -45.8769042 -23.1875097)",0.00011137926850261587,0.9999071049193375,,,
2061113638,2061113639,0,130758305,False,,Rua João Mendes Pedroso,residential,,False,79.397,"LINESTRING (-45.8766344 -23.1862471, -45.8758785 -23.1864115)",0.002166917689014328,0.9999571841603515,,,
2061113638,1439300102,0,130758305,False,,Rua João Mendes Pedroso,residential,,True,64.788,"LINESTRING (-45.8766344 -23.1862471, -45.8772573 -23.1861393)",0.000991699905689044,,,,
2061113639,2061113640,0,130758305,False,,Rua João Mendes Pedroso,residential,,False,64.19,"LINESTRING (-45.8758785 -23.1864115, -45.8752645 -23.1865327)",0.004275961078661947,0.9999549541687035,,,
2061113639,2061113638,0,130758305,False,,Rua João Mendes Pedroso,residential,,True,79.397,"LINESTRING (-45.8758785 -23.1864115, -45.8766344 -23.1862471)",0.0022247174524517113,,,,
2061113639,1438347883,0,130776963,False,,Rua Luiz Pasteur,residential,,False,108.85,"LINESTRING (-45.8758785 -23.1864115, -45.8756746 -23.1854507)",0.0029158969582896562,,,,
2061113639,1439285813,0,130776963,False,,Rua Luiz Pasteur,residential,,True,163.573,"LINESTRING (-45.8758785 -23.1864115, -45.8761806 -23.1878561)",0.00014119511644060913,,,,
2061113640,2061113634,0,130756789,False,,Rua Vinte e Sete de Julho,residential,,False,110.291,"LINESTRING (-45.8752645 -23.1865327, -45.8750926 -23.1855535)",0.005484042533390767,,,,
2061113640,2061113642,0,130756789,False,,Rua Vinte e Sete de Julho,residential,,True,162.463,"LINESTRING (-45.8752645 -23.1865327, -45.875574 -23.1879658)",0.000397106771437629,0.9999343639124862,,,
2061113640,1439300110,0,130758305,False,,Rua João Mendes Pedroso,residential,,False,62.297,"LINESTRING (-45.8752645 -23.1865327, -45.8746686 -23.1866503)",0.004223114582933551,,,,
2061113640,2061113639,0,130758305,False,,Rua João Mendes Pedroso,residential,,True,64.19,"LINESTRING (-45.8752645 -23.1865327, -45.8758785 -23.1864115)",0.0038150204005308066,,,,
2061113641,2061113638,0,130756575,False,,Rua Guararapes,residential,,False,143.078,"LINESTRING (-45.8769042 -23.1875097, -45.8766344 -23.1862471)",0.0013271222131376065,,,,
2061113641,1439285813,0,286835152,False,,Rua Regente Feijo,residential,,False,83.39,"LINESTRING (-45.8769042 -23.1875097, -45.8761806 -23.1878561)",0.002216046923933247,,,,
2061113641,1439285812,0,286835152,False,,Rua Regente Feijo,residential,,True,13.814,"LINESTRING (-45.8769042 -23.1875097, -45.8770226 -23.1874498)",0.0008762581409117822,,,,
2061113641,1439285829,0,130756575,False,,Rua Guararapes,residential,,True,127.802,"LINESTRING (-45.8769042 -23.1875097, -45.8771082 -23.1885214, -45.8771321 -23.1886398)",4.345380918251817e-05,,,,
2061113642,2061113640,0,130756789,False,,Rua Vinte e Sete de Julho,residential,,False,162.463,"LINESTRING (-45.875574 -23.1879658, -45.8752645 -23.1865327)",0.003378015924066598,,,,
2061113642,1439285813,0,670343680,False,,Rua Antenor Nascimento,residential,,True,63.191,"LINESTRING (-45.875574 -23.1879658, -45.8761806 -23.1878561)",0.0012783672100100873,,,,
2061113642,1439289548,0,130756789,False,,Rua Vinte e Sete de Julho,residential,,True,71.238,"LINESTRING (-45.875574 -23.1879658, -45.8756975 -23.188497, -45.8757197 -23.1885923)",0.000284730327891962,,,,
2061113642,1439285801,0,887428504,True,,Rua Antenor Nascimento,residential,,False,63.638999999999996,"LINESTRING (-45.875574 -23.1879658, -45.8750365 -23.1880595, -45.8749623 -23.1880725)",0.002544851860329016,,,,
2061113644,1437668225,0,130574175,False,,Avenida Deputado Benedito Matarazzo,residential,,True,116.703,"LINESTRING (-45.8683009 -23.1931061, -45.8672987 -23.1926032)",0.0008762581409117822,,,,
2061113646,1453987179,0,132115233,False,,Rua Carolina Antunes Stetener,residential,,False,67.083,"LINESTRING (-45.8555553 -23.2015928, -45.8551151 -23.2011453)",0.0008762581409117822,,,,
2061113646,2061113647,0,132115233,False,,Rua Carolina Antunes Stetener,residential,,True,51.595,"LINESTRING (-45.8555553 -23.2015928, -45.855893 -23.2019377)",0.0003294262199249135,0.9999594141519995,,,
2061113646,1453979250,0,448346524,False,,Rua Orlando Saes,residential,,False,130.351,"LINESTRING (-45.8555553 -23.2015928, -45.8546211 -23.2023909)",0.0007691075945241339,,,,
2061113646,1453977296,0,448346524,False,,Rua Orlando Saes,residential,,True,144.372,"LINESTRING (-45.8555553 -23.2015928, -45.856577 -23.2006962)",0.005313973336012075,,,,
2061113647,1453987151,0,132115224,False,,Rua Primo Betti,residential,,False,141.14,"LINESTRING (-45.855893 -23.2019377, -45.8569075 -23.2010765)",0.0029261838260591314,,,,
2061113647,1453987150,0,132115224,False,,Rua Primo Betti,residential,,True,129.071,"LINESTRING (-45.855893 -23.2019377, -45.8549598 -23.2027198)",0.0005993139016257638,,,,
2061113647,2061113646,0,132115233,False,,Rua Carolina Antunes Stetener,residential,,False,51.595,"LINESTRING (-45.855893 -23.2019377, -45.8555553 -23.2015928)",0.000687431062491657,,,,
2061113647,1453987174,0,132115233,False,,Rua Carolina Antunes Stetener,residential,,True,50.464,"LINESTRING (-45.855893 -23.2019377, -45.8562382 -23.2022622)",0.0006502666898195228,,,,
2061113648,2061113649,0,132116453,False,,Rua Ceres,residential,,False,64.345,"LINESTRING (-45.8548991 -23.2055854, -45.8546189 -23.2061036)",0.0038937260182326347,0.9996202891669679,,,
2061113648,1453990678,0,132116453,False,,Rua Ceres,residential,,True,64.89,"LINESTRING (-45.8548991 -23.2055854, -45.8551821 -23.205063)",0.004318276764241405,,,,
2061113648,1453990690,0,132116466,False,,Rua Urano,residential,,False,125.645,"LINESTRING (-45.8548991 -23.2055854, -45.8538011 -23.2050771)",0.0071073213802478495,,,,
2061113648,2061113650,0,132116466,False,,Rua Urano,residential,,True,131.496,"LINESTRING (-45.8548991 -23.2055854, -45.8560564 -23.2061022)",0.007941179663740677,0.9993099302734977,,,
2061113649,1453990692,0,132115243,False,,Rua Júpiter,residential,,False,65.69,"LINESTRING (-45.8546189 -23.2061036, -45.8551915 -23.206372)",6.10584227517324e-05,,,,
2061113649,1453990694,0,132115243,False,,Rua Júpiter,residential,,True,60.551,"LINESTRING (-45.8546189 -23.2061036, -45.8540883 -23.2058613)",0.0018570611153038924,,,,
2061113649,1453990679,0,132116453,False,,Rua Ceres,residential,,False,172.584,"LINESTRING (-45.8546189 -23.2061036, -45.8538537 -23.2074872)",0.0011649248520886302,,,,
2061113649,2061113648,0,132116453,False,,Rua Ceres,residential,,True,64.345,"LINESTRING (-45.8546189 -23.2061036, -45.8548991 -23.2055854)",0.004002302492537941,,,,
2061113650,2061113651,0,132116451,False,,Rua Vesta,residential,,False,67.53,"LINESTRING (-45.8560564 -23.2061022, -45.8557642 -23.2066469)",0.0025868610402569785,0.9995574310533011,,,
2061113650,1454248242,0,132116451,False,,Rua Vesta,residential,,True,63.819,"LINESTRING (-45.8560564 -23.2061022, -45.8563362 -23.2055891)",0.008928381971294402,,,,
2061113650,2061113648,0,132116466,False,,Rua Urano,residential,,False,131.496,"LINESTRING (-45.8560564 -23.2061022, -45.8548991 -23.2055854)",0.012133038154465337,,,,
2061113650,1453990684,0,132116466,False,,Rua Urano,residential,,True,189.372,"LINESTRING (-45.8560564 -23.2061022, -45.8577039 -23.2068817)",0.007909561597874723,,,,
2061113651,1453990688,0,132115243,False,,Rua Júpiter,residential,,False,62.883,"LINESTRING (-45.8557642 -23.2066469, -45.856314 -23.2069008)",0.000722148426504344,,,,
2061113651,1453990692,0,132115243,False,,Rua Júpiter,residential,,True,66.03,"LINESTRING (-45.8557642 -23.2066469, -45.8551915 -23.206372)",0.0010538053574169625,,,,
2061113651,1453990676,0,132116451,False,,Rua Vesta,residential,,False,188.114,"LINESTRING (-45.8557642 -23.2066469, -45.8549599 -23.2081686)",0.0007575287312579118,,,,
