u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,ebc,maxspeed,ref,bridge,tunnel,width,access,junction,est_width
151273009,151272834,0,85796593,True,2,Alameda Casa Branca,residential,False,116.275,"LINESTRING (-46.6593341 -23.5654252, -46.6593787 -23.5654688, -46.6601068 -23.5661945)",0.0013852270014506208,,,,,,,,
151273009,151273480,0,85796595,False,,Alameda Casa Branca,residential,True,113.72699999999999,"LINESTRING (-46.6593341 -23.5654252, -46.6592861 -23.5653784, -46.6585703 -23.5646796)",0.006938719328543304,,,,,,,,
151273009,60624540,0,493367006,True,2,Alameda Franca,residential,False,177.567,"LINESTRING (-46.6593341 -23.5654252, -46.6594141 -23.5653571, -46.6600444 -23.5648196, -46.6604891 -23.5644283, -46.6605477 -23.5643767, -46.6606014 -23.5643295)",0.0021938576968223255,,,,,,,,
151273011,151272836,0,474493463,True,3,Avenida Nove de Julho,primary,False,116.998,"LINESTRING (-46.6583587 -23.5662723, -46.6584185 -23.5663341, -46.6590146 -23.5669498, -46.659053 -23.5669896, -46.659121 -23.567059)",0.01130696415777846,50,,,,,,,
151273011,151273009,0,493367006,True,2,Alameda Franca,residential,False,136.952,"LINESTRING (-46.6583587 -23.5662723, -46.659239 -23.5655063, -46.6593341 -23.5654252)",0.009788841938840352,,,,,,,,
151273480,60609753,0,8578569,True,3,Alameda Casa Branca,residential,False,137.068,"LINESTRING (-46.6585703 -23.5646796, -46.6576459 -23.5637843)",0.006771649252796736,40,,,,,,,
151273480,151273009,0,85796595,False,,Alameda Casa Branca,residential,False,113.72699999999999,"LINESTRING (-46.6585703 -23.5646796, -46.6592861 -23.5653784, -46.6593341 -23.5654252)",0.0007286467370556833,,,,,,,,
151273480,2397445824,0,679367250,False,2,Alameda Itu,residential,False,127.34599999999999,"LINESTRING (-46.6585703 -23.5646796, -46.6578293 -23.5653336, -46.6576702 -23.5654739)",0.0002442532923052042,40,,,,,,,
151273485,303857161,0,359790121,True,3,Alameda Campinas,residential,False,27.038,"LINESTRING (-46.655056 -23.5677751, -46.6548791 -23.5675939)",0.002115315844106749,,,,,,,,
151273843,303856987,0,359790121,True,3,Alameda Campinas,residential,False,26.03,"LINESTRING (-46.655813 -23.5685523, -46.655643 -23.5683776)",0.002381991456254325,,,,,,,,
151273843,151275586,0,426696412,True,,Alameda Franca,residential,False,202.621,"LINESTRING (-46.655813 -23.5685523, -46.6571424 -23.5673751, -46.6572432 -23.5672866)",0.0058147087807914125,,,,,,,,
151275040,457566749,0,577926287,False,2,Alameda Ribeirão Preto,residential,False,82.296,"LINESTRING (-46.6505033 -23.563077, -46.6499079 -23.5635769)",0.0006855474863413961,40,,,,,,,
151275040,457566752,0,577926288,True,,Alameda Campinas,residential,False,76.583,"LINESTRING (-46.6505033 -23.563077, -46.6503406 -23.5629122, -46.6500027 -23.5625634)",0.0018175900700152542,,,,,,,,
151275041,151275040,0,942982970,True,,Alameda Campinas,residential,False,130.441,"LINESTRING (-46.6513337 -23.5639696, -46.6512415 -23.5638728, -46.6505033 -23.563077)",0.0018750698825665314,40,,,,,,,
151275041,7992133414,0,"[942982968, 978822149]",True,"['3', '4']",Rua São Carlos do Pinhal,tertiary,False,207.351,"LINESTRING (-46.6513337 -23.5639696, -46.6514208 -23.5639028, -46.6519874 -23.5634277, -46.6520509 -23.5633756, -46.6520909 -23.5633414, -46.6521334 -23.5633051, -46.6521845 -23.5632615, -46.6525608 -23.5629403, -46.6527227 -23.5628021, -46.6528322 -23.5627086)",0.0038108681716717096,50,,,,,,,
151275042,2713422763,0,359790104,True,2,Alameda Jaú,residential,False,86.15,"LINESTRING (-46.6540705 -23.5667655, -46.6546961 -23.5662445)",0.0019513900966909839,50,,,,,,,
151275042,142799349,0,359790121,True,3,Alameda Campinas,residential,False,132.562,"LINESTRING (-46.6540705 -23.5667655, -46.6532752 -23.5659517, -46.6532027 -23.5658775)",0.0017411442783432378,,,,,,,,
151275042,1990934601,0,"[426601875, 679352125]",False,4,Alameda Jaú,residential,True,197.018,"LINESTRING (-46.6540705 -23.5667655, -46.6527083 -23.5678983, -46.6526392 -23.5679564)",0.00026210342484082064,50,,,,,,,
151275578,457566775,0,15263136,True,,Rua Pamplona,residential,False,43.217,"LINESTRING (-46.6517818 -23.5614932, -46.6520491 -23.5617949)",0.0009214739839408913,40,,,,,,,
151275578,457566762,0,38630643,True,,Rua Sílvia,residential,False,159.51100000000002,"LINESTRING (-46.6517818 -23.5614932, -46.6511595 -23.5613252, -46.6507253 -23.5612126, -46.6506837 -23.5611856, -46.6506583 -23.5611315, -46.6505791 -23.5608192)",0.0005697490273155318,,,,,,,,
151275585,151273485,0,426696415,True,2,Alameda Itu,residential,False,203.03799999999998,"LINESTRING (-46.6564931 -23.5665106, -46.6563894 -23.5666025, -46.6558226 -23.5671067, -46.6554034 -23.5674725, -46.655056 -23.5677751)",0.0015643871047008938,,,,,,,,
151275585,151275586,0,"[426696452, 426696445]",True,,Rua Pamplona,residential,False,115.28399999999999,"LINESTRING (-46.6564931 -23.5665106, -46.6565581 -23.5665776, -46.6571638 -23.567204, -46.6572432 -23.5672866)",0.004633225302007859,,,,,,,,
151275586,2070797828,0,426696412,True,,Alameda Franca,residential,False,145.95000000000002,"LINESTRING (-46.6572432 -23.5672866, -46.6573318 -23.5672057, -46.6581837 -23.5664291, -46.6582213 -23.5663949, -46.6582584 -23.5663609)",0.009546725740733845,,,,,,,,
151275586,4947675606,0,426696444,True,,Rua Pamplona,residential,False,49.334,"LINESTRING (-46.6572432 -23.5672866, -46.657303 -23.5673488, -46.6575633 -23.5676194)",0.0009015236929855702,,,,,,,,
151275587,303854825,0,359790090,True,,Rua Pamplona,residential,False,128.089,"LINESTRING (-46.6579927 -23.5680659, -46.6580452 -23.5681205, -46.6588239 -23.5689299)",0.0032572281493102014,,,,,,,,
151275587,303854457,0,426696434,True,2,Rua José Maria Lisboa,residential,False,201.849,"LINESTRING (-46.6579927 -23.5680659, -46.657909 -23.568141, -46.6565722 -23.5693308)",0.0035677662618758097,,,,,,,,
151277275,165459109,0,428721903,True,3,Rua Antônio Carlos,tertiary,False,124.1,"LINESTRING (-46.6562944 -23.5577348, -46.6567352 -23.5574487, -46.6572027 -23.557152, -46.6572119 -23.5571461, -46.6572886 -23.5570908)",0.004605424728131676,,,,,,,,
155430742,619194405,0,527066462,False,5,Avenida Celso Garcia,secondary,False,54.684,"LINESTRING (-46.6066641 -23.5389968, -46.6065705 -23.5389832, -46.606308 -23.538945, -46.6061343 -23.5389198)",0.0008184276151118895,40,,,,,,,
155430742,437564427,0,527066999,True,3,Rua João Boemer,secondary,False,131.965,"LINESTRING (-46.6066641 -23.5389968, -46.6066881 -23.5388988, -46.6067824 -23.538579, -46.6069825 -23.5379042, -46.6069973 -23.5378501)",0.002584055113772306,50,,,,,,,
155430742,155430743,0,527067000,False,5,Avenida Celso Garcia,primary,True,141.78000000000003,"LINESTRING (-46.6066641 -23.5389968, -46.6067387 -23.5390075, -46.6070857 -23.5390588, -46.6075791 -23.5391318, -46.6079431 -23.5391901, -46.6080362 -23.539205)",0.001133194148592571,40,,,,,,,
155430743,155430742,0,527067000,False,5,Avenida Celso Garcia,primary,False,141.78,"LINESTRING (-46.6080362 -23.539205, -46.6079431 -23.5391901, -46.6075791 -23.5391318, -46.6070857 -23.5390588, -46.6067387 -23.5390075, -46.6066641 -23.5389968)",0.0032178372870090457,40,,,,,,,
155430743,619194403,0,"[616383180, 596158526]",False,5,Avenida Celso Garcia,primary,True,150.274,"LINESTRING (-46.6080362 -23.539205, -46.6081265 -23.5392195, -46.6084308 -23.5392712, -46.6086325 -23.5393114, -46.6086702 -23.5393199, -46.6093918 -23.5394909, -46.6094712 -23.5395111)",0.0032365714567015175,40,,,,,,,
155430743,434003320,0,944451394,True,2,Rua Bresser,primary,False,177.769,"LINESTRING (-46.6080362 -23.539205, -46.607991 -23.5393514, -46.6076007 -23.540753)",0.0019610781060334513,,,,,,,,
155430745,619194403,0,616383173,False,5,Avenida Celso Garcia,primary,False,101.341,"LINESTRING (-46.6104292 -23.5397545, -46.610307 -23.5397235, -46.6094712 -23.5395111)",0.005913837387085709,40,,,,,,,
155430745,437564426,0,616383177,True,2,Rua Doutor Costa Valente,residential,False,111.725,"LINESTRING (-46.6104292 -23.5397545, -46.6104638 -23.5396412, -46.6107245 -23.5387869)",0.0022257531123865853,40,,,,,,,
155430745,10677331358,0,616709992,False,5,Avenida Celso Garcia,primary,True,101.366,"LINESTRING (-46.6104292 -23.5397545, -46.6105178 -23.539777, -46.6113042 -23.5399805, -46.6113657 -23.5399964, -46.6113863 -23.5400017)",0.003407352549409951,40,,,,,,,
155430747,4702060041,0,598238261,False,5,Avenida Rangel Pestana,primary,False,81.122,"LINESTRING (-46.6129036 -23.5406915, -46.6124167 -23.5403755, -46.6122463 -23.5402809)",0.006817340302975116,40,,,,,,,
155430747,434003207,0,"[598238262, 616383159]",False,5,Avenida Rangel Pestana,primary,True,114.179,"LINESTRING (-46.6129036 -23.5406915, -46.6130207 -23.5407637, -46.6132235 -23.5408889, -46.6132467 -23.5409032, -46.6138329 -23.5412647)",0.012539281889254515,40,,,,,,,
155430748,2449978346,0,37253816,True,3,Largo da Concórdia,primary,False,24.526999999999997,"LINESTRING (-46.6157957 -23.5424738, -46.6159694 -23.5424289, -46.6160273 -23.542414)",0.02548860009174862,,,,,,,,
155430748,2449978339,0,181593978,True,2,Largo da Concórdia,tertiary,False,43.547,"LINESTRING (-46.6157957 -23.5424738, -46.6159458 -23.5422906, -46.6160504 -23.5421594)",0.011771728718012115,,,,,,,,
155430748,437564134,0,237048434,False,5,Avenida Rangel Pestana,primary,False,127.63600000000001,"LINESTRING (-46.6157957 -23.5424738, -46.6156337 -23.5423728, -46.6148788 -23.5419085, -46.6148339 -23.5418809, -46.6147566 -23.5418334)",0.01786283652516,40,,,,,,,
155432379,155432380,0,252060485,True,,Rua Major Otaviano,tertiary,False,32.431,"LINESTRING (-46.605786 -23.5428755, -46.6058545 -23.5428156, -46.6060115 -23.5426698)",0.0003008096378566619,,,,,,,,
155432380,2389076306,0,230397063,True,,Rua Major Otaviano,residential,False,57.586,"LINESTRING (-46.6060115 -23.5426698, -46.6064394 -23.5423317)",1.9709432508674908e-07,,,,,,,,
155432380,155432381,0,237087171,True,,Rua Major Otaviano,tertiary,False,53.294,"LINESTRING (-46.6060115 -23.5426698, -46.606058 -23.5424358, -46.6060996 -23.5421974)",0.0005752831949724687,,,,,,,,
155432381,434003302,0,16973446,True,2,Rua José Monteiro,primary,False,106.974,"LINESTRING (-46.6060996 -23.5421974, -46.6062651 -23.5412474)",0.002003062673124764,40,,,,,,,
155432382,2389060471,0,16973446,True,2,Rua José Monteiro,primary,False,64.118,"LINESTRING (-46.6064135 -23.5403948, -46.6064252 -23.5403277, -46.6064817 -23.5400034, -46.6065023 -23.5398849, -46.6065127 -23.5398254)",0.0004981505716752725,40,,,,,,,
155432382,434003320,0,"[1073907338, 944718220]",True,"['3', '2']",Rua Coimbra,residential,False,127.40900000000002,"LINESTRING (-46.6064135 -23.5403948, -46.6064793 -23.5404145, -46.6067493 -23.5404953, -46.6071674 -23.5406219, -46.6076007 -23.540753)",0.00150554280328977,40,,,,,,,
157177049,158835020,0,8212731,True,2,,primary_link,False,67.543,"LINESTRING (-46.6609235 -23.5273788, -46.6609659 -23.5274114, -46.6610136 -23.527558, -46.6610615 -23.5276669, -46.6611442 -23.527866, -46.6611953 -23.5279223)",0.00017130426875098154,,,,,,,,
157177049,2390343640,0,15721781,True,3,Avenida Pacaembu,primary,False,135.64499999999998,"LINESTRING (-46.6609235 -23.5273788, -46.6609325 -23.5274314, -46.6609559 -23.5275654, -46.6609747 -23.5276835, -46.6609935 -23.527879, -46.6610042 -23.5280985, -46.6610066 -23.528225, -46.6610116 -23.5284925, -46.6610151 -23.528594)",0.0064451219134804465,50,,,,,,,
158834930,1698661770,0,252226048,False,2,Rua José Gomes Falcão,tertiary,True,14.795,"LINESTRING (-46.6612569 -23.5223137, -46.6612611 -23.5224467)",0.0013720918535239126,40,,,,,,,
158834930,453559664,0,252226045,False,2,Rua José Gomes Falcão,tertiary,True,217.288,"LINESTRING (-46.6612569 -23.5223137, -46.6612684 -23.522171, -46.6613013 -23.5217916, -46.6613334 -23.5214522, -46.6613891 -23.5208067, -46.6613968 -23.5207222, -46.6614292 -23.520366)",0.00027443413825078945,50,,,,,,,
158835020,2283841569,0,237455949,True,3,Rua Barra Funda,tertiary,False,55.157,"LINESTRING (-46.6611953 -23.5279223, -46.6612222 -23.5279718, -46.6612543 -23.5280139, -46.6613234 -23.5280628, -46.6613891 -23.5280917, -46.6614777 -23.5281146, -46.6615031 -23.5281212, -46.6616469 -23.5281446)",0.00041398565964773413,,,,,,,,
158837596,2389135852,0,"[23059204, 23059198]",True,3,"['Viaduto Pacaembu', 'Avenida Doutor Abraão Ribeiro']",primary,False,367.923,"LINESTRING (-46.6607297 -23.5271945, -46.6605583 -23.5265627, -46.6603658 -23.5258089, -46.6600109 -23.524436, -46.6599957 -23.5243773, -46.6599774 -23.5243088, -46.6598829 -23.5239782)",0.00861387819956289,50,,yes,,,,,
158839978,2390343640,0,230916240,True,2,Avenida Auro Soares de Moura Andrade,tertiary,False,15.481,"LINESTRING (-46.6608969 -23.5286814, -46.6610151 -23.528594)",0.0025807737624412874,,,,,,,,
158839978,260686398,0,231404402,True,4,Avenida Pacaembu,primary,False,111.194,"LINESTRING (-46.6608969 -23.5286814, -46.6608957 -23.5285591, -46.6608855 -23.5282008, -46.6608848 -23.5281146, -46.6608828 -23.5278851, -46.6608741 -23.5277615, -46.6608654 -23.5276822)",0.0054355230771218595,50,,,,,,,
158842316,457052409,0,231327903,True,2,,primary,False,190.80800000000002,"LINESTRING (-46.6553245 -23.534039, -46.6543247 -23.5345919, -46.6542295 -23.5346444, -46.6538504 -23.534853, -46.6537213 -23.5349245)",0.0003877821894429796,50,,,,,,,
158842316,148497420,0,"[679365048, 679365049, 679365050]",True,,Rua Doutor Albuquerque Lins,residential,False,23.604999999999997,"LINESTRING (-46.6553245 -23.534039, -46.6552555 -23.5339563, -46.655234 -23.5339305, -46.6551838 -23.5338704)",0.0017773403090780657,,,,,,,,
158842485,1955792528,0,"[15807960, 935475711]",True,"['3', '2']",Praça Marechal Deodoro,secondary,False,116.014,"LINESTRING (-46.6562979 -23.5334886, -46.6562659 -23.53352, -46.6560489 -23.5336873, -46.6555104 -23.5340773, -46.6554152 -23.5341463)",0.04766960886703918,,,,,,,,
158842485,158842316,0,237470797,True,2,,primary,False,116.598,"LINESTRING (-46.6562979 -23.5334886, -46.6560179 -23.5336437, -46.6554285 -23.5339759, -46.6553245 -23.534039)",0.0006897952856456094,,,,,,,,
158843005,466875831,0,244739222,False,3,Rua Conselheiro Brotero,tertiary,False,135.60500000000002,"LINESTRING (-46.6614243 -23.5388986, -46.661481 -23.5396349, -46.6615127 -23.5400471, -46.6615179 -23.5401151)",2.6730473216328705e-05,,,,,,,,
158843005,4076304514,0,935537749,True,2,Rua Doutor Veiga Filho,tertiary,False,107.783,"LINESTRING (-46.6614243 -23.5388986, -46.6612107 -23.5390262, -46.6605402 -23.5394302)",0.0019361087998516588,,,,,,,,
158843278,165455653,0,"[810899008, 499334585, 1031630924, 647497053]",True,2,"['Rua Sebastião Pereira', 'Largo do Arouche']",secondary,False,72.037,"LINESTRING (-46.6479663 -23.5411457, -46.6478506 -23.541351, -46.6478017 -23.5414384, -46.6478177 -23.5416359, -46.6478228 -23.5417563)",0.003464586361670325,,,,,,,,
158843385,20944552,0,38628619,True,,Rua Fortunato,residential,False,154.509,"LINESTRING (-46.6522173 -23.5416398, -46.6518019 -23.5403942, -46.6517752 -23.5403107)",9.883808002416498e-05,,,,,,,,
158843385,158845029,0,230629152,True,2,Rua Jaguaribe,tertiary,False,131.439,"LINESTRING (-46.6522173 -23.5416398, -46.6511569 -23.5416775, -46.6510512 -23.5416791, -46.6509288 -23.5416825)",0.0005255639060729491,,,,,,,,
158844190,8648881768,0,358278705,True,,Praça Vilaboim,residential,False,40.214,"LINESTRING (-46.6600073 -23.5443584, -46.6603672 -23.5442103)",8.277961653643462e-07,,,,,,,,
158844190,7288145230,0,423497710,True,,Rua Piauí,residential,False,57.177,"LINESTRING (-46.6600073 -23.5443584, -46.6595879 -23.544531, -46.6594956 -23.544569)",0.0032932286521844133,40,,,,,,,
158844191,444959906,0,230629147,True,,Rua Alagoas,residential,False,53.358,"LINESTRING (-46.6617224 -23.5449363, -46.6618944 -23.5448649, -46.6621992 -23.5447383)",0.0003044581737723375,,,,,,,,
158844191,396151785,0,423496969,False,,Rua Armando Penteado,residential,False,69.759,"LINESTRING (-46.6617224 -23.5449363, -46.6615843 -23.5448877, -46.6610836 -23.5447113)",0.0007237257885107729,,,,,,,,
158844418,20944556,0,8307079,True,2,Rua Sabará,tertiary,False,133.469,"LINESTRING (-46.6546744 -23.5466177, -46.6547128 -23.5466945, -46.6547318 -23.5467321, -46.6551798 -23.5476209, -46.6552234 -23.5477074)",0.0006976519454682031,,,,,,,,
158844418,618352978,0,424415196,True,2,Rua Piauí,residential,False,117.109,"LINESTRING (-46.6546744 -23.5466177, -46.6545744 -23.5466599, -46.6542673 -23.5467925, -46.6537411 -23.5470197, -46.6537266 -23.547026, -46.6536358 -23.5470678)",0.002841265017932655,40,,,,,,,
158844513,298937045,0,329263858,False,2,Rua Dona Veridiana,tertiary,True,119.843,"LINESTRING (-46.6502532 -23.5396203, -46.6502801 -23.539715, -46.6505919 -23.5406523)",0.0004791593422320098,,,,,,,,
158844513,1849075704,0,929414411,True,1,Rua Frederico Abranches,tertiary,False,90.455,"LINESTRING (-46.6502532 -23.5396203, -46.6500239 -23.5397746, -46.6495357 -23.5400989)",0.0031648554015172455,,,,,,,,
158844652,4221682838,0,38629635,True,3,Rua Sebastião Pereira,secondary,False,42.489999999999995,"LINESTRING (-46.6495391 -23.5386536, -46.6494302 -23.5387836, -46.6493811 -23.5388418, -46.6492967 -23.538964)",0.0007568268681311736,,,,,,,,
158844652,158844513,0,"[8307081, 935537755, 935537756]",True,"['3', '2']",Largo Santa Cecília,tertiary,False,131.521,"LINESTRING (-46.6495391 -23.5386536, -46.649753 -23.5388835, -46.6500032 -23.5391594, -46.6500541 -23.5392155, -46.6501238 -23.539296, -46.6501513 -23.5393428, -46.6501728 -23.5393926, -46.6501922 -23.5394454, -46.6502157 -23.539518, -46.6502532 -23.5396203)",0.001515298643526674,,,,,,,,
158844839,148564371,0,8307077,True,2,Rua Aureliano Coutinho,tertiary,False,108.147,"LINESTRING (-46.6531842 -23.5427046, -46.6531869 -23.5428382, -46.6531856 -23.5431025, -46.6531943 -23.5433103, -46.6532157 -23.5435224, -46.6532352 -23.5436035, -46.6532573 -23.5436712)",0.0005703326696295956,,,,,,,,
158844839,158844840,0,250255250,False,2,Rua Martinico Prado,residential,False,194.305,"LINESTRING (-46.6531842 -23.5427046, -46.6530831 -23.5427071, -46.6513695 -23.5427494, -46.6512788 -23.5427512)",0.00048494847850400575,,,,,,,,
158844839,1849075710,0,250255250,False,2,Rua Martinico Prado,residential,True,139.22899999999998,"LINESTRING (-46.6531842 -23.5427046, -46.6532839 -23.5427022, -46.65441 -23.5426744, -46.6544629 -23.5426731, -46.6545495 -23.542671)",0.0011307109765800686,,,,,,,,
158844840,158844839,0,250255250,False,2,Rua Martinico Prado,residential,True,194.305,"LINESTRING (-46.6512788 -23.5427512, -46.6513695 -23.5427494, -46.6530831 -23.5427071, -46.6531842 -23.5427046)",0.0013077241962580258,,,,,,,,
158844840,158845029,0,424394652,True,2,Rua Dona Veridiana,tertiary,False,124.07799999999999,"LINESTRING (-46.6512788 -23.5427512, -46.6512537 -23.5426759, -46.6510318 -23.5419922, -46.6509622 -23.5417767, -46.6509288 -23.5416825)",0.004199336467939202,,,,,,,,
158845028,1964889325,0,230629145,False,4,Avenida Angélica,secondary,False,193.27700000000002,"LINESTRING (-46.6557482 -23.5415446, -46.6557229 -23.5414796, -46.6557059 -23.5414293, -46.6556226 -23.5411835, -46.6555727 -23.541036, -46.655526 -23.5408802, -46.6553258 -23.5402117, -46.6552589 -23.5399883, -46.655224 -23.5398745)",0.0015545202332511302,50,,,,,,,
158845028,1944434915,0,230629148,False,4,Avenida Angélica,secondary,True,128.634,"LINESTRING (-46.6557482 -23.5415446, -46.6557943 -23.5416468, -46.656182 -23.5425175, -46.6562265 -23.5426151)",0.003539057333275733,50,,,,,,,
158845028,444959878,0,932946872,True,3,Rua Jaguaribe,tertiary,False,74.537,"LINESTRING (-46.6557482 -23.5415446, -46.6556515 -23.5415463, -46.6555885 -23.5415485, -46.6551188 -23.5415652, -46.6550175 -23.5415688)",0.00025195684414082214,,,,,,,,
